Player Name	Player Level	Outcome	Ship Name	Ship Level	Ship Strength	Ship XP	Officer One	Officer Two	Officer Three	Hull Health	Hull Health Remaining	Shield Health	Shield Health Remaining	Location	Timestamp
HiggsBozo	59	VICTORY	SS REVENANT	30	178630288	0	Dajash Tolra	Toli	Byr Ch'Kelrer	167923600	17450848	101048709	0	Mehruunahd	2026-04-05 2:04:41 AM
Borg Type 03.1	52	DEFEAT	Borg Type 03.1	52	22871967531008	0	Borg Drone	--	--	36595041106340	0	9148760276585	0	Mehruunahd	2026-04-05 2:04:41 AM

Reward Name	Count
Borg Type 03 Solo Armada Credits	86728
Mega Chest	1

Fleet Type	Attack	Defense	Health	Ship Ability	Captain Maneuver	Officer One Ability	Officer Two Ability	Officer Three Ability	Officer Attack Bonus	Damage Per Round	Armour Pierce	Shield Pierce	Accuracy	Critical Chance	Critical Damage	Officer Defense Bonus	Armour	Shield Deflection	Dodge	Officer Health Bonus	Shield Health	Hull Health	Impulse Speed	Warp Range	Warp Speed	Cargo Capacity	Protected Cargo	Mining Bonus	Debuff applied	Buff applied
Player Fleet 1	4865797	39278336	134486160	Laid to Rest---Phantom's Tithe---Collective's Bane	Safe Cracker	No Locked Doors	The Looking Glass	Excessive Measures	5	4277574	517000	56852	85292	0.22	2.95	5	753528	502370	6599769	5	101048709	167923600	241	441	269.01	7169250	0	1	NO	NO
Enemy Fleet 1	55041436	12429795	22871900422144	Defense Protocol β---Q Juniors Twist---Defense Protocol α	--	--	--	--	0	51903104	523056	523056	523056	0.1	1.5	0	828653	828653	828653	0	9148760588288	36595042353152	80	2	2	0	0	1	NO	NO

Round	Battle Event	Type	Attacker Name	Attacker Alliance	Attacker Ship	Attacker - Is Armada?	Target Name	Target Alliance	Target Ship	Target - Is Armada?	Hyperthermic Decay %	Hyperthermic Stablizer %	Critical Hit?	Hull Damage	Shield Damage	Mitigated Damage	Mitigated Isolytic Damage	Mitigated Apex Barrier	Total Damage	Total Isolytic Damage	Ability Type	Ability Value	Ability Name	Ability Owner Name	Target Defeated	Target Destroyed	Charging Weapons %
13	827	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	23879135232	0	312304768	0	65124806656	37606839424	51709407232	--	--	--	--	--	--	--
13	828	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	21337217024	0	279060128	0	58192318464	33603618464	46204977152	--	--	--	--	--	--	--
13	829	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	20621678592	0	269701920	0	56240848896	32476728096	44655501312	--	--	--	--	--	--	--
13	830	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	24634984448	0	322190208	0	67186212864	38797214592	53346172928	--	--	--	--	--	--	--
13	831	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	160395214848	0	2097738880	0	437440774144	252603675776	347330052096	--	--	--	--	--	--	--
13	832	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	21227698176	0	277627808	0	57893629952	33431137184	45967818752	--	--	--	--	--	--	--
13	833	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	163270066176	0	2135337728	0	445281271808	257131227904	353555447808	--	--	--	--	--	--	--
13	834	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	24318986240	0	318057408	0	66324402176	38299554752	52661891072	--	--	--	--	--	--	--
13	835	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	23755853824	0	310692416	0	64788586496	37412686400	51442446336	--	--	--	--	--	--	--
13	836	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	192425607168	0	2516650240	0	524796264448	303047821568	416690700288	--	--	--	--	--	--	--
13	837	Officer Ability	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	SS REVENANT	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.05	Excessive Measures	Byr Ch'Kelrer	--	--	--
13	838	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	902301	0	2230689	0	0	3132990	0	--	--	--	--	--	--	--
13	839	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	897288	0	2218295	0	0	3115583	0	--	--	--	--	--	--	--
13	840	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	900580	0	2226433	0	0	3127013	0	--	--	--	--	--	--	--
13	841	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	970430	0	2399117	0	0	3369547	0	--	--	--	--	--	--	--
13	842	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	16841293824	0	401847872	0	45930729472	26599523904	36574347264	--	--	--	--	--	--	--
13	843	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	120678203392	0	2879486464	0	329121857536	190601918976	262077628416	--	--	--	--	--	--	--
13	844	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	17109056512	0	408236896	0	46660988928	27022434144	37155848192	--	--	--	--	--	--	--
13	845	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	16797399040	0	400800480	0	45811015680	26530198240	36479016960	--	--	--	--	--	--	--
13	846	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	16075806720	0	383582656	0	43843039232	25390496192	34911932416	--	--	--	--	--	--	--
13	847	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	15218561024	0	363128032	0	41505099776	24036541664	33050247168	--	--	--	--	--	--	--
13	848	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	14665608192	0	349934112	0	39997046784	23163194912	31849394176	--	--	--	--	--	--	--
13	849	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	133192818688	0	3178095872	0	363252547584	210367776000	289255686144	--	--	--	--	--	--	--
13	850	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	15021026304	0	358414688	0	40966369280	23724551520	32621258752	--	--	--	--	--	--	--
13	851	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	15374873600	0	366857792	0	41931403264	24283423296	33389711360	--	--	--	--	--	--	--
13	852	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	15630818304	0	372964864	0	42629435392	24687669760	33945548800	--	--	--	--	--	--	--
13	853	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	15452589056	0	368712160	0	42143354880	24406171104	33558484992	--	--	--	--	--	--	--
13	854	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	15045582848	0	359000640	0	41033342976	23763337792	32674588672	--	--	--	--	--	--	--
13	855	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	16654738432	0	397396480	0	45421940736	26304876032	36169199616	--	--	--	--	--	--	--
14	857	battle_action_type_{0}	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	SS REVENANT	NO	--	--	--	--	--	--	--	--	--	--	--	--	1125789	--	--	--	--
14	858	Officer Ability	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	SS REVENANT	NO	--	--	--	--	--	--	--	--	--	--	Officer	1	Knock it Down	B'Elanna Torres	--	--	--
14	859	Officer Ability	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	SS REVENANT	NO	--	--	--	--	--	--	--	--	--	--	Officer	1	Now We're Cooking	Neelix	--	--	--
14	860	Officer Ability	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	SS REVENANT	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.05	Excessive Measures	Byr Ch'Kelrer	--	--	--
14	861	Officer Ability	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	SS REVENANT	NO	--	--	--	--	--	--	--	--	--	--	Officer	1	The Looking Glass	Toli	--	--	--
14	862	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	1599520	0	3954369	0	0	5553889	0	--	--	--	--	--	--	--
14	863	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	1557878	0	3851419	0	0	5409297	0	--	--	--	--	--	--	--
14	864	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	44732010496	0	402997504	0	121996197888	70371029248	96760176640	--	--	--	--	--	--	--
14	865	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	43655913472	0	393302784	0	119061389312	68678144768	94432460800	--	--	--	--	--	--	--
14	866	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	4848785920	0	43683452	0	13223941120	7627962492	10488448000	--	--	--	--	--	--	--
14	867	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	45495746560	0	409878112	0	124079112192	71572520544	98412216320	--	--	--	--	--	--	--
14	868	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	5862328832	0	52814616	0	15988144128	9222436120	12680851456	--	--	--	--	--	--	--
14	869	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	46247718912	0	416652768	0	126129938432	72755498464	100038811648	--	--	--	--	--	--	--
14	870	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	46413914112	0	418150016	0	126583201792	73016956544	100398309376	--	--	--	--	--	--	--
14	871	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	5056893952	0	45558328	0	13791506432	7955351096	10938607616	--	--	--	--	--	--	--
14	872	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	4931585024	0	44429400	0	13449755648	7758219352	10667550720	--	--	--	--	--	--	--
14	873	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	41871482880	0	377226560	0	114194767872	65870939456	90572537856	--	--	--	--	--	--	--
14	874	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	41444483072	0	373379680	0	113030234112	65199198816	89648898048	--	--	--	--	--	--	--
14	875	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	5785167360	0	52119456	0	15777703936	9101049248	12513941504	--	--	--	--	--	--	--
14	876	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	4845490688	0	43653764	0	13214953472	7622777988	10481319936	--	--	--	--	--	--	--
14	877	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	5638304768	0	50796344	0	15377169408	8870008632	12196261888	--	--	--	--	--	--	--
14	878	Officer Ability	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	SS REVENANT	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.05	Excessive Measures	Byr Ch'Kelrer	--	--	--
14	879	Charging Weapons	Borg Type 03.1	--	Borg Type 03.1	NO	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	100
14	880	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	96492920832	0	955854784	0	263162101760	151836151744	208774725632	--	--	--	--	--	--	--
14	881	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	11852226560	0	117407656	0	32324202496	18650036136	25643800576	--	--	--	--	--	--	--
14	882	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	80812965888	0	800529792	0	220398649344	127163014528	174849130496	--	--	--	--	--	--	--
14	883	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	90568548352	0	897168192	0	247004741632	142513869632	195956588544	--	--	--	--	--	--	--
14	884	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	10585243648	0	104856976	0	28868800512	16656379280	22902521856	--	--	--	--	--	--	--
14	885	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	10054084608	0	99595328	0	27420186624	15820575808	21753290752	--	--	--	--	--	--	--
14	886	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	97188290560	0	962743104	0	265058549760	152930347840	210279235584	--	--	--	--	--	--	--
14	887	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	94804885504	0	939133184	0	258558361600	149179943168	205122437120	--	--	--	--	--	--	--
14	888	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	91516346368	0	906557056	0	249589628928	144005273216	198007259136	--	--	--	--	--	--	--
14	889	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	11664581632	0	115548848	0	31812444160	18354769584	25237805056	--	--	--	--	--	--	--
14	890	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	10265494528	0	101689552	0	27996760064	16153240784	22210703360	--	--	--	--	--	--	--
14	891	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	10698535936	0	105979240	0	29177776128	16834648424	23147642880	--	--	--	--	--	--	--
14	892	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	930460	0	2300303	0	0	3230763	0	--	--	--	--	--	--	--
14	893	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	946337	0	2339554	0	0	3285891	0	--	--	--	--	--	--	--
14	894	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	942668	0	2330485	0	0	3273153	0	--	--	--	--	--	--	--
14	895	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	948878	0	2345837	0	0	3294715	0	--	--	--	--	--	--	--
14	896	Charging Weapons	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	100
14	897	Officer Ability	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	SS REVENANT	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.05	Excessive Measures	Byr Ch'Kelrer	--	--	--
14	898	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	952272	0	2354227	0	0	3306499	0	--	--	--	--	--	--	--
14	899	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	906177	0	2240271	0	0	3146448	0	--	--	--	--	--	--	--
14	900	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	954703	0	2360237	0	0	3314940	0	--	--	--	--	--	--	--
14	901	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	907399	0	2243292	0	0	3150691	0	--	--	--	--	--	--	--
14	902	Charging Weapons	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	100
15	904	battle_action_type_{0}	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	SS REVENANT	NO	--	--	--	--	--	--	--	--	--	--	--	--	1277555	--	--	--	--
15	905	Officer Ability	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	SS REVENANT	NO	--	--	--	--	--	--	--	--	--	--	Officer	1	Knock it Down	B'Elanna Torres	--	--	--
15	906	Officer Ability	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	SS REVENANT	NO	--	--	--	--	--	--	--	--	--	--	Officer	1	Now We're Cooking	Neelix	--	--	--
15	907	Officer Ability	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	SS REVENANT	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.05	Excessive Measures	Byr Ch'Kelrer	--	--	--
15	908	Officer Ability	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	SS REVENANT	NO	--	--	--	--	--	--	--	--	--	--	Officer	1	The Looking Glass	Toli	--	--	--
15	909	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	1655783	0	4093463	0	0	5749246	0	--	--	--	--	--	--	--
15	910	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	1654344	0	4089906	0	0	5744250	0	--	--	--	--	--	--	--
15	911	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	5694410240	0	38334256	0	15530183680	8952811824	12310116352	--	--	--	--	--	--	--
15	912	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	5115905024	0	34439812	0	13952445440	8043280004	11059510272	--	--	--	--	--	--	--
15	913	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	41778573312	0	281249568	0	113941372928	65684715296	90316480512	--	--	--	--	--	--	--
15	914	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	4831944704	0	32528214	0	13178008576	7596834646	10445646848	--	--	--	--	--	--	--
15	915	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	45436231680	0	305872640	0	123916795904	71435321088	98223579136	--	--	--	--	--	--	--
15	916	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	5399272448	0	36347416	0	14725265408	8488793624	11672091648	--	--	--	--	--	--	--
15	917	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	42282950656	0	284644992	0	115316948992	66477708928	91406835712	--	--	--	--	--	--	--
15	918	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	5729336320	0	38569376	0	15625438208	9007723936	12385619968	--	--	--	--	--	--	--
15	919	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	5016424448	0	33770120	0	13681135616	7886875272	10844454912	--	--	--	--	--	--	--
15	920	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	5453288960	0	36711048	0	14872582144	8573718664	11788863488	--	--	--	--	--	--	--
15	921	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	4820081152	0	32448352	0	13145654272	7578181984	10420001792	--	--	--	--	--	--	--
15	922	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	5806479872	0	39088700	0	15835829248	9129009212	12552388608	--	--	--	--	--	--	--
15	923	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	5456128000	0	36730164	0	14880325632	8578182452	11795001344	--	--	--	--	--	--	--
15	924	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	4952583168	0	33340344	0	13507022848	7786503096	10706443264	--	--	--	--	--	--	--
15	925	Officer Ability	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	SS REVENANT	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.05	Excessive Measures	Byr Ch'Kelrer	--	--	--
15	926	Charging Weapons	Borg Type 03.1	--	Borg Type 03.1	NO	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	100
15	927	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	10881598464	0	81525736	0	29677037568	17111646184	23528515584	--	--	--	--	--	--	--
15	928	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	10044882944	0	75257000	0	27395090432	15795887272	21719343104	--	--	--	--	--	--	--
15	929	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	12116232192	0	90775704	0	33044217856	19053148312	26198077440	--	--	--	--	--	--	--
15	930	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	90069098496	0	674804288	0	245642592256	141636424256	194750070784	--	--	--	--	--	--	--
15	931	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	11376556032	0	85233992	0	31026921472	17889982792	24598728704	--	--	--	--	--	--	--
15	932	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	96952623104	0	726376192	0	264415821824	152460967680	209633853440	--	--	--	--	--	--	--
15	933	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	10045150208	0	75259008	0	27395821568	15796308096	21719922688	--	--	--	--	--	--	--
15	934	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	81043668992	0	607185088	0	221027827712	127443658944	175235022848	--	--	--	--	--	--	--
15	935	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	81783537664	0	612728256	0	223045648384	128607124928	176834789376	--	--	--	--	--	--	--
15	936	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	85572632576	0	641116480	0	233379545088	134565603648	185027690496	--	--	--	--	--	--	--
15	937	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	89348784128	0	669407616	0	243678101504	140503701888	193192591360	--	--	--	--	--	--	--
15	938	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	11700973568	0	87664552	0	31911696384	18400141224	25300193280	--	--	--	--	--	--	--
15	939	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	922135	0	2279721	0	0	3201856	0	--	--	--	--	--	--	--
15	940	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	949717	0	2347911	0	0	3297628	0	--	--	--	--	--	--	--
15	941	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	908489	0	2245987	0	0	3154476	0	--	--	--	--	--	--	--
15	942	Attack	Borg Type 03.1	--	Borg Type 03.1	NO	HiggsBozo	INFINITE	SS REVENANT	YES	--	--	NO	925146	0	2287167	0	0	3212313	0	--	--	--	--	--	--	--
15	943	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	23493384192	0	176014144	0	64072761344	36944067392	50798092288	--	--	--	--	--	--	--
15	944	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	24053362688	0	180209552	0	65599975424	37824653200	52008894464	--	--	--	--	--	--	--
15	945	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	21387935744	0	160239984	0	58330640384	33633186160	46245629952	--	--	--	--	--	--	--
15	946	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	19799119872	0	148336448	0	53997510656	31134721856	42810245120	--	--	--	--	--	--	--
15	947	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	22030434304	0	165053616	0	60082905088	34643535024	47634857984	--	--	--	--	--	--	--
15	948	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	22090790912	0	165505824	0	60247515136	34738447136	47765364736	--	--	--	--	--	--	--
15	949	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	YES	182677618688	0	1368634112	0	498210897920	287266173696	394990977024	--	--	--	--	--	--	--
15	950	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	20703733760	0	155113904	0	56464637952	32557257136	44766228480	--	--	--	--	--	--	--
15	951	Attack	HiggsBozo	INFINITE	SS REVENANT	YES	Borg Type 03.1	--	Borg Type 03.1	NO	--	--	NO	20879486976	0	156430640	0	56943960064	32833630512	45146247168	--	--	--	--	--	--	--
