Player Name	Player Level	Outcome	Ship Name	Ship Level	Ship Strength	Ship XP	Officer One	Officer Two	Officer Three	Hull Health	Hull Health Remaining	Shield Health	Shield Health Remaining	Location	Timestamp
HiggsBozo	60	VICTORY	U.S.S. ENTERPRISE-D	18	1068817920	89487	Annorax	Suder	Seska	801521886	651806474	3564875722	2655994177	Lecio	2026-04-11 3:38:57 AM
V'ger Hurak Honorguard ▶	59	DEFEAT	V'ger Hurak Honorguard	59	14437923840	0	Replicated Hurak Commander	--	--	14836533168	0	13813323984	0	Lecio	2026-04-11 3:38:57 AM

Reward Name	Count
5★ Broken Interceptor Parts	3150

Fleet Type	Attack	Defense	Health	Ship Ability	Captain Maneuver	Officer One Ability	Officer Two Ability	Officer Three Ability	Officer Attack Bonus	Damage Per Round	Armour Pierce	Shield Pierce	Accuracy	Critical Chance	Critical Damage	Officer Defense Bonus	Armour	Shield Deflection	Dodge	Officer Health Bonus	Shield Health	Hull Health	Impulse Speed	Warp Range	Warp Speed	Cargo Capacity	Protected Cargo	Mining Bonus	Debuff applied	Buff applied
Player Fleet 1	161384016	86286616	821147264	Galaxy Class	Past, Present, and Future	Time is Patient	Silence Your Demons	Lone Operative	6.5	129983264	1659633	1659633	20121646	0.31	2.95	6.5	1009596	15223966	1023761	6.5	840772576	801521886	204	1034	174.41	1746110	0	1	NO	NO
Enemy Fleet 1	67386000	45609552	14324928512	Replicated Honorguard Apex---Replicated Counter-Intel---ship_ability_name_{0}	--	--	--	--	0	63047592	1381332	393936	393936	0.15	1.5	0	1534814	680434	6906662	0	13813323776	14836533248	80	2	2	0	0	1	NO	NO

Round	Battle Event	Type	Attacker Name	Attacker Alliance	Attacker Ship	Attacker - Is Armada?	Target Name	Target Alliance	Target Ship	Target - Is Armada?	Hyperthermic Decay %	Hyperthermic Stablizer %	Critical Hit?	Hull Damage	Shield Damage	Mitigated Damage	Mitigated Isolytic Damage	Mitigated Apex Barrier	Total Damage	Total Isolytic Damage	Ability Type	Ability Value	Ability Name	Ability Owner Name	Target Defeated	Target Destroyed	Charging Weapons %
9	213	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
9	214	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	3049181	12196726	7754003	34976284	15245907	11317173	61904928	--	--	--	--	--	--	--
10	216	battle_action_type_{0}	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	--	--	4105354	--	--	--	--
10	217	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	1	Knock it Down	B'Elanna Torres	--	--	--
10	218	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.6	To the Journey!	Harry Kim	--	--	--
10	219	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
10	220	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.18	Silence Your Demons	Suder	--	--	--
10	221	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.12	Lone Operative	Seska	--	--	--
10	222	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1114317	4457268	2303502	10455486	3557761	3383050	18505284	--	--	--	--	--	--	--
10	223	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1165763	4663050	2409849	10938192	3722015	3539237	19359632	--	--	--	--	--	--	--
10	224	Charging Weapons	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	100
10	225	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
10	226	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1058802	4235208	2349679	10665080	4018347	3450868	18876248	--	--	--	--	--	--	--
10	227	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1017503	4070014	2258029	10249088	3861612	3316266	18139980	--	--	--	--	--	--	--
10	228	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	6317672	25270688	4052788	23719908	1570816	17409106	43522766	--	--	--	--	--	--	--
10	229	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	6075299	24301196	3897305	22809910	1510553	16741217	41853046	--	--	--	--	--	--	--
10	230	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	5789851	23159406	3714191	21738188	1439580	15954632	39886584	--	--	--	--	--	--	--
10	231	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	5871736	23486946	3766720	22045628	1459939	16180277	40450692	--	--	--	--	--	--	--
10	232	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	6116037	24464148	3923439	22962862	1520682	16853476	42133692	--	--	--	--	--	--	--
10	233	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	6452128	25808512	4139042	24224728	1604247	17779615	44449042	--	--	--	--	--	--	--
10	234	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
10	235	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	3305285	13221140	7898931	35630020	14535306	11528698	63061984	--	--	--	--	--	--	--
10	236	Charging Weapons	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	100
10	237	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
10	238	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	3044837	12179350	7742956	34926456	15224187	11301050	61816736	--	--	--	--	--	--	--
11	240	battle_action_type_{0}	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	--	--	4068473	--	--	--	--
11	241	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	1	Knock it Down	B'Elanna Torres	--	--	--
11	242	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.6	To the Journey!	Harry Kim	--	--	--
11	243	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
11	244	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.18	Silence Your Demons	Suder	--	--	--
11	245	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.12	Lone Operative	Seska	--	--	--
11	246	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1180690	4722758	2440706	11078249	3769673	3584555	19607521	--	--	--	--	--	--	--
11	247	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1154959	4619837	2387517	10836825	3687522	3506439	19180221	--	--	--	--	--	--	--
11	248	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	YES	79285056	317140224	50861384	297678336	19713318	218479518	546198800	--	--	--	--	--	--	--
11	249	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	6335387	25341546	4064152	23786418	1575221	17457922	43644802	--	--	--	--	--	--	--
11	250	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	YES	83370400	333481600	53482136	313016928	20729092	229737180	574342976	--	--	--	--	--	--	--
11	251	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	5903602	23614408	3787162	22165268	1467862	16268086	40670216	--	--	--	--	--	--	--
11	252	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	6197618	24790470	3975773	23269160	1540966	17078281	42695706	--	--	--	--	--	--	--
11	253	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	YES	85522392	342089568	54862636	321096608	21264158	235667266	589168096	--	--	--	--	--	--	--
11	254	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
11	255	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1042207	4168826	2312850	10497919	3955364	3396779	18580387	--	--	--	--	--	--	--
11	256	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1058493	4233972	2348993	10661968	4017174	3449860	18870740	--	--	--	--	--	--	--
11	257	Charging Weapons	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	100
11	258	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
11	259	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	3178335	12713341	7595549	34261540	13977032	11085903	60639894	--	--	--	--	--	--	--
11	260	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	YES	363131584	1452526336	232949008	1363389440	90288496	1000652864	2501632000	--	--	--	--	--	--	--
11	261	Shield Depleted	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	V'ger Hurak Honorguard	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	YES	--	--
11	262	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	145824336	0	18709270	109500456	7251509	80367307	200918264	--	--	--	--	--	--	--
11	263	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
11	264	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	3229682	12918729	8213013	37046760	16148411	11987107	65569488	--	--	--	--	--	--	--
12	266	battle_action_type_{0}	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	--	--	2819535	--	--	--	--
12	267	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	1	Knock it Down	B'Elanna Torres	--	--	--
12	268	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
12	269	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.18	Silence Your Demons	Suder	--	--	--
12	270	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.12	Lone Operative	Seska	--	--	--
12	271	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	YES	0	0	0	0	0	0	0	--	--	--	--	--	--	--
12	272	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1095513	4382053	2264631	10279052	3497724	3325961	18193012	--	--	--	--	--	--	--
12	273	Charging Weapons	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	100
12	274	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
12	275	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1093260	4373039	2426147	11012168	4149121	3563173	19490562	--	--	--	--	--	--	--
12	276	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1049004	4196017	2327935	10566389	3981163	3418934	18701574	--	--	--	--	--	--	--
12	277	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	30378596	0	4083551	22356328	1510657	17308348	41020784	--	--	--	--	--	--	--
12	278	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	30760162	0	4134842	22637132	1529632	17525748	41536020	--	--	--	--	--	--	--
12	279	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	YES	377524128	0	50747548	277828960	18773408	215096140	509777904	--	--	--	--	--	--	--
12	280	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	YES	373221792	0	50169216	274662752	18559462	212644870	503968352	--	--	--	--	--	--	--
12	281	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	30755960	0	4134277	22634038	1529423	17523352	41530346	--	--	--	--	--	--	--
12	282	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	YES	355486464	0	47785200	261610896	17677524	202540084	480020000	--	--	--	--	--	--	--
12	283	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
12	284	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	3251069	13004274	7769366	35045584	14296884	11339593	62027584	--	--	--	--	--	--	--
12	285	Charging Weapons	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	50
12	286	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
12	287	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	3012994	12051977	7661980	34561196	15064971	11182862	61170256	--	--	--	--	--	--	--
13	289	battle_action_type_{0}	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	--	--	3610699	--	--	--	--
13	290	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	1	Knock it Down	B'Elanna Torres	--	--	--
13	291	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.6	To the Journey!	Harry Kim	--	--	--
13	292	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
13	293	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.18	Silence Your Demons	Suder	--	--	--
13	294	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.12	Lone Operative	Seska	--	--	--
13	295	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1148446	4593784	2374053	10775713	3666727	3486665	19072058	--	--	--	--	--	--	--
13	296	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1185682	4742727	2451026	11125090	3785612	3599712	19690425	--	--	--	--	--	--	--
13	297	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	32510964	0	4171158	24412696	1616695	17917573	44793940	--	--	--	--	--	--	--
13	298	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	29061348	0	3728572	21822360	1445154	16016408	40041026	--	--	--	--	--	--	--
13	299	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	YES	414501600	0	53180576	311251968	20612210	228441826	571104528	--	--	--	--	--	--	--
13	300	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	31521792	0	4044247	23669920	1567506	17372417	43431048	--	--	--	--	--	--	--
13	301	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	32577036	0	4179635	24462312	1619981	17953988	44884976	--	--	--	--	--	--	--
13	302	Attack	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	NO	32501784	0	4169980	24405804	1616239	17912515	44781292	--	--	--	--	--	--	--
13	303	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
13	304	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1021974	4087898	2267951	10294124	3878580	3330838	18219689	--	--	--	--	--	--	--
13	305	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1077547	4310189	2391278	10853898	4089488	3511962	19210438	--	--	--	--	--	--	--
13	306	Charging Weapons	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	100
13	307	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
13	308	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	3256299	13025196	7781865	35101964	14319885	11357837	62127372	--	--	--	--	--	--	--
13	309	Charging Weapons	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	100
13	310	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
13	311	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	3005542	12022170	7643030	34475716	15027712	11155204	61018966	--	--	--	--	--	--	--
14	313	battle_action_type_{0}	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	--	--	4064286	--	--	--	--
14	314	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	1	Knock it Down	B'Elanna Torres	--	--	--
14	315	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.6	To the Journey!	Harry Kim	--	--	--
14	316	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
14	317	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.18	Silence Your Demons	Suder	--	--	--
14	318	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	0.12	Lone Operative	Seska	--	--	--
14	319	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1155980	4623920	2389627	10846403	3690781	3509538	19197173	--	--	--	--	--	--	--
14	320	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1127373	4509493	2330491	10577988	3599446	3422688	18722103	--	--	--	--	--	--	--
14	321	Charging Weapons	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	100
14	322	Officer Ability	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	Officer	2000	Time is Patient	Annorax	--	--	--
14	323	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1035062	4140249	2296996	10425955	3928250	3373494	18453018	--	--	--	--	--	--	--
14	324	Attack	V'ger Hurak Honorguard ▶	--	V'ger Hurak Honorguard	NO	HiggsBozo	INFINITE	U.S.S. ENTERPRISE-D	NO	--	--	NO	1084848	4339392	2407480	10927437	4117196	3535757	19340596	--	--	--	--	--	--	--
