R,,TASHA YAR,CM,➖,➖,➖,➖,✅,✅,➖,➖,➖,➖,➖,➖,,➖,➖,TNG CREW,CritChance,battle_types=[3],CombatBattleType,CombatStart,EnemyShip,Sub,Tasha Yar reduces the Crit Chance of Mission Hostiles (yellow hostiles) by X.,False,-X to Crit Chance for Mission Hostiles,,,,2001-01-01 00:00:00,"0.1, 0.02, 0.05",False,True,178,3342912908,279
R,,TASHA YAR,OA,➖,➖,✅,✅,✅,✅,✅,✅,✅,➖,➖,➖,,➖,➖,TNG CREW,AllDamage,"battle_types=[2, 3, 5, 6, 7, 8, 9]",CombatBattleType,CombatStart,SelfShip,MultiplyAdd,Tasha Yar increases all Weapon Damage against non-player targets by X.,False,+X to Weapon Damage against non-player targets,,,,"1, 1, 1, 1, 1","0.1, 0.2, 0.3, 0.4, 0.5",False,True,178,1382019546,280
E,,ELEVEN OF ELEVEN,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,UNIMATRIX TWELVE,MiningRate,"resources=[1371898528, 680796905, 3735331456, 3598797204, 3739531165, 2285412015]",,ShipLaunched,SelfShip,MultiplyAdd,Eleven of Eleven increases Crystal mining speed by X.,False,+X to Crystal mining speed.,,,,2001-01-01 00:00:00,"0.6, 0.3, 0.45",False,True,181,3830386207,281
E,,ELEVEN OF ELEVEN,OA,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,UNIMATRIX TWELVE,WarpSpeed,,,ShipLaunched,SelfShip,MultiplyAdd,Eleven of Eleven increases Warp Speed by X.,False,+X to Warp Speed.,,,,"1, 1, 1, 1, 1","0.3, 0.35, 0.4, 0.45, 0.5",False,True,181,3620433776,282
E,,HONORGUARD WORF,CM,✅,✅,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,➖,KHITOMER'S REVENGE,ArmorPiercing,officer_stat=1,EnemyPlayer,CriticalShotFired,SelfShip,MultiplyBaseAdd,"When fighting other players, Honorguard Worf increases the ship's Armor Piercing by X of Crew Attack whenever the ship scores a critical hit.",False,Increase Armor Piercing by X of Crew Attack when critically hitting player targets,,,,2001-01-01 00:00:00,"0.3, 0.05, 0.1",False,True,182,2884241557,283
E,,HONORGUARD WORF,OA,✅,✅,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,➖,KHITOMER'S REVENGE,CritChance,num_rounds=8,EnemyPlayer,CombatStart,SelfShip,Add,"For the first 8 rounds of combat against other players, Honorguard Worf increases the Critical Hit Chance of the ship by X.",False,+X to Crit Chance against players for the first 8 rounds of combat,,,,"1, 1, 1, 1, 1","0.45, 0.5, 0.6, 0.75, 1",False,True,182,4096806574,284
E,,SELA,CM,✅,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,SelfCloaked,➖,➖,PRIDE OF ROMULUS,CritDamage,,SelfCloaked,CombatStart,SelfShip,Add,"While cloaked, Sela increases Critical Hit Damage by X.",False,Increase Crit Damage by X while cloaked,,,,2001-01-01 00:00:00,"0.5, 0.1, 0.15",False,True,186,1412669858,285
E,,SELA,OA,✅,✅,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,➖,PRIDE OF ROMULUS,CritChance,,EnemyPlayer,EnemyTakesHit,EnemyShip,Sub,"When fighting other players, Sela decreases the enemy's Critical Hit Chance by X every time the ship scores a hit.",False,"In PVP, decrease enemy Crit Chance by X per hit",,,,"1, 1, 1, 1, 1","0.02, 0.03, 0.04, 0.05, 0.06",False,True,186,542000466,286
R,,TOMALAK,CM,✅,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,SelfCloaked,➖,➖,PRIDE OF ROMULUS,AllPiercing,,SelfCloaked,CombatStart,SelfShip,MultiplyAdd,"While cloaked, Tomalak increases Armor Piercing, Shield Penetration, and Accuracy by X.",False,Increase all Penetration stats by X while cloaked,,,,2001-01-01 00:00:00,"1, 0.25, 0.5",False,True,187,4018220297,287
R,,TOMALAK,OA,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,➖,✴️,➖,➖,Klingon,➖,➖,PRIDE OF ROMULUS,AllDamage,"faction_id=4153667145, officer_stat=1",EnemyHullFaction,CombatStart,SelfShip,MultiplyBaseAdd,Tomalak increases Weapon Damage against Klingon targets by X of total Crew Attack.,False,Increase Damage against Klingons by X of Crew Attack,,,,"1, 1, 1, 1, 1","0.25, 0.35, 0.75, 1.75, 5",False,True,187,223743617,288
R,,GOWRON,CM,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,ModuleEnergy,➖,➖,KHITOMER'S REVENGE,AllDamage,,ModuleEnergy,CombatStart,SelfShip,MultiplyAdd,Gowron increases the ship's Energy Weapon Damage by X.,False,+X to Energy Weapon Damage,,,,2001-01-01 00:00:00,"0.5, 0.05, 0.1",False,True,183,2629388546,289
R,,GOWRON,OA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,KHITOMER'S REVENGE,Shields,officer_stat=3,,CombatStart,SelfShip,MultiplyBaseAdd,Gowron increases the ship's Shield Deflection by X of total Crew Health.,False,+X of Crew Health to Shield Deflection,,,,"1, 1, 1, 1, 1","2, 5, 8, 11, 14",False,True,183,1180450595,290
R,,MARTOK,CM,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,ModuleKinetic,➖,➖,KHITOMER'S REVENGE,AllDamage,,ModuleKinetic,CombatStart,SelfShip,MultiplyAdd,Martok increases the ship's Kinetic Weapon Damage by X.,False,+X to Kinetic Weapon Damage,,,,2001-01-01 00:00:00,"0.5, 0.05, 0.1",False,True,184,876485508,291
R,,MARTOK,OA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,KHITOMER'S REVENGE,ShipDodge,officer_stat=2,,CombatStart,SelfShip,MultiplyBaseAdd,Martok increases the ship's Dodge by X of total Crew Defense.,False,+X of Crew Defense to Dodge,,,,"1, 1, 1, 1, 1","2, 5, 8, 11, 14",False,True,184,4048510643,292
E,,GHRUSH,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,Syndicate,CargoProtection,,,ShipLaunched,SelfShip,MultiplyAdd,Ghrush increases the Protected Cargo of the ship by X.,False,+X to Protected Cargo,,,,2001-01-01 00:00:00,"1, 0.25, 0.5",False,True,921,741219458,293
E,,GHRUSH,OA,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,Syndicate,WarpDistance,,,ShipLaunched,SelfShip,MultiplyAdd,Ghrush increases the Warp Range of the ship by X.,False,+X to Warp Range,,,,"1, 1, 1, 1, 1","0.06, 0.08, 0.1, 0.12, 0.15",False,True,921,1514072808,294
R,,BA'EL,CM,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,KHITOMER'S REVENGE,AllDamage,,,CombatStart,SelfShip,MultiplyAdd,Ba'el increases the ship's Weapon Damage by X.,False,+X to Weapon Damage,,,,2001-01-01 00:00:00,"0.25, 0.025, 0.05",False,True,185,1281603395,295
R,,BA'EL,OA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,KHITOMER'S REVENGE,ShipArmor,officer_stat=1,,CombatStart,SelfShip,MultiplyBaseAdd,Ba'el increases the ship's Armor by X of total Crew Attack.,False,+X of Crew Attack to Armor,,,,"1, 1, 1, 1, 1","2, 5, 8, 11, 14",False,True,185,1300699647,296
R,,B'ETOR,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,PRIDE OF ROMULUS,SkillCloakingDuration,,,ShipLaunched,SelfShip,MultiplyAdd,"When on a ship that can use cloaking, B'Etor increases the duration the ship can stay cloaked by X.",False,+X to cloaking duration,,,,2001-01-01 00:00:00,"0.2, 0.05, 0.1",False,True,189,2319707047,297
R,,B'ETOR,OA,➖,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,Amalgam,➖,➖,PRIDE OF ROMULUS,CombatScavenger,,SelfHullAmalgam,ShipLaunched,SelfShip,MultiplyAdd,"When on the Amalgam, B'Etor boosts the Amalgam's bonus loot ship ability by X.",False,B'Etor boosts the Amalgam's bonus loot ship ability by +X,,,,"1, 1, 1, 1, 1","0.1, 0.14, 0.22, 0.34, 0.5",False,True,189,2971941649,298
U,,LURSA,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,PRIDE OF ROMULUS,SkillCloakingCooldown,,,ShipLaunched,SelfShip,Add,"When on a ship that can use cloaking, Lursa decreases the cloaking cooldown by X.",False,-X to cloaking cooldown,,,,2001-01-01 00:00:00,"0.3, 0.05, 0.1",False,True,188,1037918091,299
U,,LURSA,OA,✅,✅,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,➖,PRIDE OF ROMULUS,AllDamage,,"EnemyPlayer, SelfAttacking",CombatStart,EnemyShip,MultiplySub,"When attacking other players, Lursa decreases the opponent's Weapon Damage by X.",False,-X to defending enemy player Weapon Damage,,,,"1, 1, 1, 1, 1","0.25, 0.3, 0.4, 0.55, 0.7",False,True,188,3409009998,300
R,,ARROCK,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,FERENGI CONGLOMERATE,MiningRate,resources=[2164745208],,ShipLaunched,SelfShip,MultiplyAdd,Increase mining speed when mining Concentrated Latinum by X.,False,+X mining speed for Concentrated Latinum.,,,,2001-01-01 00:00:00,"65, 12, 30",False,True,192,1319690809,301
R,,ARROCK,OA,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,FERENGI CONGLOMERATE,MiningRate,"resources=[2325683920, 743985951, 2614028847, 1908242242, 96209859, 1371898528, 84292608, 1779416627, 680796905, 802509572, 2964093937, 3735331456, 2905009151, 1349464922, 3598797204, 1600760006, 2166628666, 1957060718, 1692987719, 2424553373, 2991010408, 2705205969, 563579678, 2164745208, 4275314946, 1734940706, 733419347, 3842158911, 2002611017, 3739531165, 999782265, 580616659, 3043859351, 3662113780, 2392079650, 3111281042, 2160856496, 3821364733, 1768524995, 1495067766, 2431214132, 3342042571, 819663825, 1586478890, 296474010, 2285412015, 2440004407, 1574840331, 298768773, 141958867]",,ShipLaunched,SelfShip,MultiplyAdd,Increase mining speed by X.,False,+X Mining Speed.,,,,"1, 1, 1, 1, 1","0.25, 0.3, 0.4, 0.45, 0.5",False,True,192,104723506,302
R,,FESS,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,FERENGI CONGLOMERATE,MiningRate,"resources=[2325683920, 743985951, 2614028847, 1908242242, 96209859, 1371898528, 84292608, 1779416627, 680796905, 802509572, 2964093937, 3735331456, 2905009151, 1349464922, 3598797204, 1600760006, 2166628666, 1957060718, 1692987719, 2424553373, 2991010408, 2705205969, 563579678, 2164745208, 4275314946, 1734940706, 733419347, 3842158911, 2002611017, 3739531165, 999782265, 580616659, 3043859351, 3662113780, 2392079650, 3111281042, 2160856496, 3821364733, 1768524995, 1495067766, 2431214132, 3342042571, 819663825, 1586478890, 296474010, 2285412015, 2440004407, 1574840331, 298768773, 141958867]",,ShipLaunched,SelfShip,MultiplyAdd,Increase base mining speed by X.,False,+X Mining Speed.,,,,2001-01-01 00:00:00,"0.55, 0.2, 0.35",False,True,193,4265842515,303
R,,FESS,OA,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,FERENGI CONGLOMERATE,CargoProtection,,,ShipLaunched,SelfShip,MultiplySub,Reduce protected cargo by X.,False,Reduce protected cargo by X.,,,,"1, 1, 1, 1, 1","0.3, 0.25, 0.2, 0.15, 0.1",False,True,193,2110567361,304
E,,QUARK,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,FERENGI CONGLOMERATE,CargoProtection,,,ShipLaunched,SelfShip,MultiplyAdd,Increase protected cargo by X.,False,Increase protected cargo by +X.,,,,2001-01-01 00:00:00,"0.9, 0.08, 0.15",False,True,191,3140201508,305
E,,QUARK,OA,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,FERENGI CONGLOMERATE,MiningRate,"resources=[2325683920, 743985951, 2614028847, 1908242242, 96209859, 1371898528, 84292608, 1779416627, 680796905, 802509572, 2964093937, 3735331456, 2905009151, 1349464922, 3598797204, 1600760006, 2166628666, 1957060718, 1692987719, 2424553373, 2991010408, 2705205969, 563579678, 2164745208, 4275314946, 1734940706, 733419347, 3842158911, 2002611017, 3739531165, 999782265, 580616659, 3043859351, 3662113780, 2392079650, 3111281042, 2160856496, 3821364733, 1768524995, 1495067766, 2431214132, 3342042571, 819663825, 1586478890, 296474010, 2285412015, 2440004407, 1574840331, 298768773, 141958867]",,ShipLaunched,SelfShip,MultiplyAdd,Increase mining speed by X.,False,+X Mining Speed.,,,,"1, 1, 1, 1, 1","0.8, 1, 1.2, 1.4, 1.6",False,True,191,2656564852,306
E,,ROM,CM,➖,✅,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,➖,FERENGI CONGLOMERATE,AllLoadSpeed,,"EnemySentinel, TargetNotASB, SelfAttacking",CombatStart,EnemyAllShips,Add,"When attacking a station, Rom delays opponent ship and defense platform Weapon Fire for X round. -- This ability does not gain synergy group benefits.",False,Delay opponent's fire by X round when attacking a station.,,,,2001-01-01 00:00:00,"1, 0, 0",False,True,194,3546112970,307
E,,ROM,OA,➖,✅,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,➖,FERENGI CONGLOMERATE,ShotsPerAttack,,"EnemySentinel, TargetNotASB, SelfAttacking",CombatStart,SelfShip,MultiplyAdd,"When attacking a station, Rom increases the number of shots of the ship's weapons by X.",False,+X shots when attacking a station.,,,,"1, 1, 1, 1, 1","0.5, 0.7, 0.9, 1.2, 1.5",False,True,194,479594847,308
R,,CATH,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,FERENGI CONGLOMERATE,RepairCostsCascade,,,ShipLaunched,SelfShip,MultiplyAdd,Cath increases the Repair Cost Efficiency of the ship by X. -- This ability is applied after all other bonuses from research and/or your station and stacked on top.,False,+X to Repair Cost Efficiency,,,,2001-01-01 00:00:00,"0.4, 0.05, 0.1",False,True,195,1100318825,309
R,,CATH,OA,➖,➖,✴️,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,"TargetMaxLevel, ModuleKinetic",➖,➖,FERENGI CONGLOMERATE,AllDamage,max_level=51,"ModuleKinetic, TargetMaxLevel, EnemyHostile, TargetNotArmada",CombatStart,EnemyShip,MultiplySub,"If the opponent is a Hostile, Cath decreases the Damage done by its Kinetic Weapons by X. Works against Hostiles of level 51 and under.",False,-X to Kinetic Damage dealt by enemy Hostiles,,,,"1, 1, 1, 1, 1","0.12, 0.15, 0.18, 0.21, 0.25",False,True,195,1250096698,310
E,,BECKETT MARINER,OA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,LOWER DECKS CREW,OfficerStatAttack,,,ShipLaunched,SelfAll,MultiplyAdd,Beckett Mariner increases the Attack of all Officers on the ship by X.,False,+X to all Officer Attack.,,,,"1, 1, 1, 1, 1","0.05, 0.1, 0.15, 0.25, 0.3",False,True,196,2587348908,311
E,,BECKETT MARINER,BDA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,LOWER DECKS CREW,AllDamage,,,ShipLaunched,SelfShip,MultiplyAdd,Beckett Mariner increases the ship's Weapon Damage by X.,False,+X to Weapon Damage.,,,,"1, 1, 1, 1, 1","0.7, 0.95, 1.15, 1.4, 1.8",False,True,196,409777518,312
R,,BRAD BOIMLER,OA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,LOWER DECKS CREW,AllPiercing,,,ShipLaunched,SelfShip,MultiplyAdd,"Brad Boimler increases Armor Piercing, Shield Piercing, and Accuracy by X.",False,+X to all Penetration stats.,,,,"1, 1, 1, 1, 1","0.3, 0.35, 0.4, 0.45, 0.5",False,True,197,3954073301,313
R,,BRAD BOIMLER,BDA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,LOWER DECKS CREW,AllDefenses,,,ShipLaunched,SelfShip,MultiplyAdd,"Brad Boimler increases Armor, Shield Deflection, and Dodge by X.",False,+X to all Mitigation stats.,,,,"1, 1, 1, 1, 1","0.5, 0.675, 0.85, 1.075, 1.3",False,True,197,419878869,314
U,,BADGEY,OA,✅,✅,✅,✅,✅,✅,➖,➖,➖,➖,✅,✅,,➖,➖,LOWER DECKS CREW,AllDefenses,,"TargetNotArmada, TargetNotASB",CombatStart,EnemyShip,MultiplySub,"Badgey decreases the Armor, Shield Deflection, and Dodge of enemy ships by X.",False,-X to all Mitigation stats of enemy ships.,,,,"1, 1, 1, 1, 1","0.05, 0.12, 0.15, 0.18, 0.2",False,True,198,1821429098,315
U,,BADGEY,BDA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,LOWER DECKS CREW,AllPiercing,,,ShipLaunched,SelfShip,MultiplyAdd,"Badgey increases Armor Penetration, Shield Penetration, and Accuracy by X.",False,+X to all Penetration stats.,,,,"1, 1, 1, 1, 1","0.15, 0.225, 0.3, 0.45, 0.65",False,True,198,2353995811,316
E,,D'VANA TENDI,OA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,LOWER DECKS CREW,OfficerStatHealth,,,ShipLaunched,SelfAll,MultiplyAdd,D'Vana Tendi increases the Health of all Officers on the ship by X.,False,+X to all Officer Health.,,,,"1, 1, 1, 1, 1","0.05, 0.1, 0.15, 0.25, 0.3",False,True,200,698615866,317
E,,D'VANA TENDI,BDA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,LOWER DECKS CREW,HullHPMax,,,ShipLaunched,SelfShip,MultiplyAdd,D'Vana Tendi increases the ship's Hull Health by X.,False,+X to HHP.,,,,"1, 1, 1, 1, 1","0.75, 1, 1.35, 1.7, 2.15",False,True,200,2296451322,318
R,,SAM RUTHERFORD,OA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,LOWER DECKS CREW,AllDefenses,,,ShipLaunched,SelfShip,MultiplyAdd,"Sam Rutherford increases Armor, Shield Deflection, and Dodge by X.",False,+X to all Mitigation stats.,,,,"1, 1, 1, 1, 1","0.3, 0.35, 0.4, 0.45, 0.5",False,True,199,2260942311,319
R,,SAM RUTHERFORD,BDA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,LOWER DECKS CREW,ShieldHPMax,,,ShipLaunched,SelfShip,MultiplyAdd,Sam Rutherford increases the ship's Shield Health by X.,False,+X to SHP.,,,,"1, 1, 1, 1, 1","0.5, 0.7, 0.9, 1.1, 1.35",False,True,199,1495104260,320
E,,SNW PIKE,CM,➖,➖,✅,✅,✅,➖,➖,➖,➖,➖,➖,➖,,➖,➖,STRANGE NEW WORLDS,ShieldMitigation,,"EnemyHostile, TargetNotArmada",CombatStart,SelfShip,Add,"When fighting hostiles, SNW Pike increases Shield Mitigation by X.",False,Increase Shield Mitigation by X.,,,,2001-01-01 00:00:00,"0.04, 0.02, 0.05",False,True,201,3308805436,321
E,,SNW PIKE,OA,➖,➖,✅,✅,✅,➖,➖,➖,➖,➖,➖,➖,,➖,➖,STRANGE NEW WORLDS,ShieldMitigation,,"EnemyHostile, TargetNotArmada",CombatStart,EnemyShip,Sub,"When fighting hostiles, SNW Pike decreases hostile Shield Mitigation by X.",False,Decrease hostile Shield Mitigation by X.,,,,"1, 1, 1, 1, 1","0.1, 0.15, 0.2, 0.25, 0.35",False,True,201,1761806598,322
R,,SNW SPOCK,CM,➖,➖,✅,✅,✅,➖,➖,➖,➖,➖,➖,➖,,➖,➖,STRANGE NEW WORLDS,CritChance,,"EnemyHostile, TargetNotArmada",CombatStart,EnemyShip,Sub,"When fighting hostiles, SNW Spock decreases hostile critical hit chance by X.",False,Decrease critical hit chance of hostiles by X.,,,,2001-01-01 00:00:00,"0.15, 0.05, 0.1",False,True,202,2246477690,323
R,,SNW SPOCK,OA,➖,➖,✴️,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,"SelfExplorer, EnemyInterceptor",➖,➖,STRANGE NEW WORLDS,AllDefenses,officer_stat=2,"SelfExplorer, EnemyHostile, TargetNotArmada, EnemyInterceptor",CombatStart,SelfShip,MultiplyBaseAdd,"SNW Spock increases Armor, Shield Deflection, and Dodge by X of total Defense when attacking hostile Interceptors from an Explorer.",False,"Increase Armor, Shield Deflection, and Dodge by X of total Defense.",,,,"1, 1, 1, 1, 1","5, 8, 11, 14, 18",False,True,202,1101292289,324
R,,SNW LA'AN,OA,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,STRANGE NEW WORLDS,WarpSpeed,,,ShipLaunched,SelfShip,MultiplyAdd,SNW La'an increases base Warp Speed by X.,False,Increase base Warp Speed by X.,,,,"1, 1, 1, 1, 1","0.5, 0.7, 0.95, 1.25, 1.5",False,True,203,2282961192,325
R,,SNW LA'AN,BDA,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,STRANGE NEW WORLDS,CargoCapacity,,,ShipLaunched,SelfShip,MultiplyAdd,SNW La'an increases the ship's base Max Cargo by X.,False,Increase base Max Cargo by X.,,,,"1, 1, 1, 1, 1","0.25, 0.3, 0.35, 0.4, 0.5",False,True,203,786504700,326
E,,REGINALD BARCLAY,OA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,HOLODECK,OfficerStatDefense,,,ShipLaunched,SelfAll,MultiplyAdd,Reginald Barclay increases the base Defense of all Officers by X.,False,+X to all Officer's base Defense.,,,,"1, 1, 1, 1, 1","0.05, 0.1, 0.15, 0.25, 0.3",False,True,205,3136273375,327
E,,REGINALD BARCLAY,BDA,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,HOLODECK,CargoProtection,,,ShipLaunched,SelfShip,MultiplyAdd,Reginald Barclay increases the ship's base Protected Cargo by X.,False,Increase base Protected Cargo by X.,,,,"1, 1, 1, 1, 1","0.3, 0.45, 0.6, 0.8, 1",False,True,205,337243133,328
E,,SNW UNA,CM,➖,➖,✅,✅,✅,➖,➖,➖,➖,➖,➖,➖,,➖,➖,STRANGE NEW WORLDS,AllDamage,,"EnemyHostile, TargetNotArmada",CombatStart,SelfShip,MultiplyAdd,"When fighting hostiles, SNW Una increases base Weapon Damage by X.",False,Increase base Weapon Damage by X.,,,,2001-01-01 00:00:00,"1, 0.75, 1",False,True,204,208396594,329
E,,SNW UNA,OA,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,STRANGE NEW WORLDS,ImpulseSpeed,,,ShipLaunched,SelfShip,Add,SNW Una increases Impulse Speed by X.,False,Increase Impulse Speed by X.,,,,"1, 1, 1, 1, 1","15, 20, 30, 40, 50",False,False,204,3288424435,330
R,,SNW UHURA,CM,➖,➖,✅,✅,✅,➖,➖,➖,➖,➖,➖,➖,,➖,➖,STRANGE NEW WORLDS,CritDamage,,"EnemyHostile, TargetNotArmada",CombatStart,SelfShip,Add,"When fighting hostiles, SNW Uhura increases critical hit damage against hostiles by X.",False,Increase critical hit damage against hostiles by X.,,,,2001-01-01 00:00:00,"0.15, 0.05, 0.1",False,True,206,2975835149,331
R,,SNW UHURA,OA,➖,➖,✴️,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,"SelfInterceptor, EnemyBattleship",➖,➖,STRANGE NEW WORLDS,AllDefenses,officer_stat=1,"SelfInterceptor, EnemyHostile, TargetNotArmada, EnemyBattleship",CombatStart,SelfShip,MultiplyBaseAdd,"SNW Uhura increases Armor, Shield Deflection, and Dodge by X of total Attack when attacking hostile Battleships from an Interceptor.",False,"Increase Armor, Shield Deflection, and Dodge by X of total Attack.",,,,"1, 1, 1, 1, 1","5, 8, 11, 14, 18",False,True,206,3878448065,332
R,,SNW ORTEGAS,CM,➖,➖,✅,✅,✅,➖,➖,➖,➖,➖,➖,➖,,➖,➖,STRANGE NEW WORLDS,CritChance,,"EnemyHostile, TargetNotArmada",CombatStart,SelfShip,Add,"When fighting hostiles, SNW Ortegas increases critical hit chance against hostiles by X.",False,Increase critical hit chance against hostiles by X.,,,,2001-01-01 00:00:00,"0.15, 0.05, 0.1",False,True,207,2272956905,333
R,,SNW ORTEGAS,OA,➖,➖,✴️,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,"SelfBattleship, EnemyExplorer",➖,➖,STRANGE NEW WORLDS,AllDefenses,officer_stat=3,"SelfBattleship, EnemyHostile, EnemyExplorer, TargetNotArmada",CombatStart,SelfShip,MultiplyBaseAdd,"SNW Ortegas increases Armor, Shield Deflection, and Dodge by X of total Health when attacking hostile Explorers from a Battleship.",False,"Increase Armor, Shield Deflection, and Dodge by X of total Health.",,,,"1, 1, 1, 1, 1","5, 8, 11, 14, 18",False,True,207,2416006584,334
E,,SNW HEMMER,OA,➖,➖,✴️,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,EnemySurvey,➖,➖,STRANGE NEW WORLDS,AllDefenses,officer_stat=3,"EnemyHostile, TargetNotArmada, EnemySurvey",CombatStart,SelfShip,MultiplyBaseAdd,"SNW Hemmer increases Armor, Shield Deflection, and Dodge by X of total Health when in combat with hostile Survey ships.",False,"Increase Armor, Shield Deflection, and Dodge by X of total Health.",,,,"1, 1, 1, 1, 1","8, 10, 14, 19, 25",False,True,208,3879504116,335
E,,SNW HEMMER,BDA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,STRANGE NEW WORLDS,OfficerStatHealth,,,ShipLaunched,SelfAll,MultiplyAdd,SNW Hemmer increases the Health of all Officers on the ship by X of their base value.,False,Increase Health of all Officers on the ship by X of their base value.,,,,"1, 1, 1, 1, 1","0.7, 0.8, 1, 1.2, 1.5",False,True,208,3078181122,336
E,,STRIKE TEAM LA'AN,CM,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,"SelfBattleship, TargetHasBurning",➖,➖,BATTLESHIP STRIKE TEAM,ShotsPerAttack,,"SelfBattleship, EnemyPlayer, TargetHasBurning",RoundStart,SelfShip,MultiplyAdd,"While on a Battleship fighting a Burning player ship, at the start of each round Strike Team SNW La'an increases the number of shots per Weapon by X.",False,+X to Weapon Shots on round start if on a Battleship fighting Burning player ships.,,,,2001-01-01 00:00:00,"0.1, 0.25, 0.65",False,True,209,3065338757,337
E,,STRIKE TEAM LA'AN,OA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,SelfBattleship,➖,➖,BATTLESHIP STRIKE TEAM,AddState,"num_rounds=3, state=2","SelfBattleship, EnemyPlayer",EnemyTakesHit,EnemyShip,MultiplyAdd,"While on a Battleship fighting a player ship, each time your ship hits with a weapon, Strike Team SNW La'an has a X chance of Burning it for 3 rounds.",False,X chance of Burning player ships for 3 rounds per hit if on a Battleship.,,,,"0.6, 0.65, 0.72, 0.8, 0.9","1, 1, 1, 1, 1",True,True,209,3785159004,338
